id,name,page
6145,Lightning Rod,Lightning_Rod.html
6146,Thunder Dragon's Lightning Round,Lightning_Round.html
6147,Lightscale Trident,Lightscale_Trident.html
6148,Lika,Lika.html
6149,Like Like,Like-Like.html
6150,Like Like,Like_Like.html
6151,Magic Ring,Like_Like_Link.html
6152,Magic Ring,Like_Like_Ring.html
6153,Like Like,Like_Likes.html
6154,Lily Pad,Lily_Pad.html
6155,Linda,Linda.html
6156,Linder,Linder.html
6157,Linebeck,Lineback.html
6158,Outfit,Linebeck's_Uniform.html
6159,Linebeck,Linebeck.html
6160,Linebeck III,Linebeck_III.html
6161,Linebeck Trading Company,Linebeck_Trading_Company.html
6162,Link/Other Appearances,Link%2FOther_Appearances.html
6163,Link's Awakening (Disambiguation),Link's_Awakening_(Disambiguation).html
6164,The Legend of Zelda: Link's Awakening DX,Link's_Awakening_DX.html
6165,Link's Awakening DX Text Dump (NA),Link's_Awakening_DX_Text_Dump_(NA).html
6166,Link's Awakening Trading Sequence,Link's_Awakening_Trading_Sequence.html
6167,Link's Awakening Translations/All,Link's_Awakening_Translations%2FAll.html
6168,Link's Awakening Translations/Characters,Link's_Awakening_Translations%2FCharacters.html
6169,Link's Awakening Translations/Enemies,Link's_Awakening_Translations%2FEnemies.html
6170,Link's Awakening Translations/Items,Link's_Awakening_Translations%2FItems.html
6171,Link's Awakening Translations/Locations,Link's_Awakening_Translations%2FLocations.html
6172,Link's Awakening Translations/Miscellaneous,Link's_Awakening_Translations%2FMiscellaneous.html
6173,Link's Awakening Translations,Link's_Awakening_Translations.html
6174,Material,Link's_Boots.html
6175,Link's Partners,Link's_Companions.html
6176,Link's Crossbow Training,Link's_Crossbow_Training.html
6177,Link's Family,Link's_Family.html
6178,Link's Father,Link's_Father.html
6179,Link's Grandma,Link's_Grandma.html
6180,Link's Grandma,Link's_Grandmother.html
6181,Link's House,Link's_House.html
6182,Link's Mother,Link's_Mother.html
6183,Private Oasis,Link's_Oasis.html
6184,Link's Partners,Link's_Partner.html
6185,Link's Partners,Link's_Partners.html
6186,Material,Link's_Scarf.html
6187,Dark Link,Link's_Shadow.html
6188,Link's Uncle,Link's_Uncle.html
6189,Link,Link.html
6190,Zelda Wiki:LinkXZelda,LinkXZelda.html
6191,Link (Disambiguation),Link_(Disambiguation).html
6192,Link (Goron),Link_(Goron).html
6193,Link (Pig),Link_(Pig).html
6194,Doll,Link_Doll.html
6195,Moon Dungeons,Link_Dungeon.html
6196,Link Statue,Link_Statue.html
6197,Link: The Faces of Evil/Credits,Link__The_Faces_of_Evil%2FCredits.html
6198,Link: The Faces of Evil,Link__The_Faces_of_Evil.html
6199,Link and the Portal of Doom,Link_and_the_Portal_of_Doom.html
6200,Linked Game/Secrets,Linked_Game%2FSecrets.html
6201,Linked Game,Linked_Game.html
6202,Farore's Memory,Linking_Secrets.html
6203,Material,Linkle's_Boots.html
6204,Material,Linkle's_Compass.html
6205,Legend Mode,Linkle's_Tale.html
6206,Linkle,Linkle.html
6207,Links,Links.html
6208,Level-8 (The Legend of Zelda),Lion.html
6209,Lion (Tingle's Balloon Trip of Love),Lion_(Tingle's_Balloon_Trip_of_Love).html
6210,Balloon,Liquid_Fire_Balloon.html
6211,Baton,Liquid_Glorious_Baton.html
6212,Goddess Blade,Liquid_Goddess_Blade.html
6213,Celebrations,List_of_Celebrations.html
6214,List of Voice Actors,List_of_Voice_Actors.html
6215,Little Twin Bridge,Little_Twin_Bridge.html
6216,Lizal Boomerang,Lizal_Boomerang.html
6217,Bow,Lizal_Bow.html
6218,Lizal Forked Boomerang,Lizal_Forked_Boomerang.html
6219,Lizal Shield,Lizal_Shield.html
6220,Lizal Spear,Lizal_Spear.html
6221,Weapons in Breath of the Wild,Lizal_Tri-Boomerang.html
6222,Lizalfos,Lizalfos.html
6223,Weapons in Breath of the Wild,Lizalfos_Arm.html
6224,Lizalfos,Lizalfos_Chieftan.html
6225,Material,Lizalfos_Gauntlet.html
6226,Lizalfos Horn,Lizalfos_Horn.html
6227,Lizalfos Mask,Lizalfos_Mask.html
6228,Material,Lizalfos_Scale.html
6229,Lizalfos Tail,Lizalfos_Tail.html
6230,Lizalfos Talon,Lizalfos_Talon.html
6231,Lizard,Lizard.html
6232,Treasure,Lizard_Tail.html
6233,Llort,Llort.html
6234,Zelda,LoZ-3.html
6235,Community:LegendOfZelda.com,LoZ-4.html
6236,Lobarrier,Lobarrier.html
6237,Loccasin,Loccasin.html
6238,Lock,Lock.html
6239,Lock,Locked_Door.html
6240,Hyrule Castle (Breath of the Wild),Lockup.html
6241,Loftwing,Loftwing.html
6242,Bird Statue,Loftwing_Statue.html
6243,Ship Parts,Log_Prow.html
6244,Lokomo,Lokomo.html
6245,Lokomo Song,Lokomo_Duet.html
6246,Lokomo Song,Lokomo_Song.html
6247,Lokomo Sword,Lokomo_Sword.html
6248,Light Sword,Lokomo_Sword_+.html
6249,Light Sword,Lokomo_Sword_of_Oceans.html
6250,Lolly and Candy,Lolly.html
6251,Lolly and Candy,Lolly_and_Candy.html
6252,Lomei Labyrinth Island,Lomei_Labyrinth_Island.html
6253,Lon Lon Ranch,Lon-Lon_Ranch.html
6254,Oracle of Seasons Trading Sequence,Lon_Lon_Egg.html
6255,Lon Lon Meadow,Lon_Lon_Meadow.html
6256,Lon Lon Meadow,Lon_Lon_Meadows.html
6257,Milk,Lon_Lon_Milk.html
6258,Lon Lon Ranch,Lon_Lon_Ranch.html
6259,Lone Labyrinth,Lone_Labyrinth.html
6260,Goron Village (Majora's Mask),Lone_Peak_Shrine.html
6261,Essences of Time,Lonely_Peak.html
6262,Items in Freshly-Picked Tingle's Rosy Rupeeland,Long_Beard.html
6263,Switch Hook,Long_Hook.html
6264,Switch Hook,Long_Switch.html
6265,Longshot,Longshot.html
6266,Characters in Zelda's Adventure,Lonlyn.html
6267,Look-What-I-Found Kid,Look-What-I-Found_Kid.html
6268,Lookout Platform,Lookout_Platform.html
6269,Lookout Post,Lookout_Post.html
6270,Loot,Loot.html
6271,Fish,Loovar.html
6272,Lopsa,Lopsa.html
6273,Lord Bullbo,Lord_Bullbo.html
6274,Fish,Lord_Chapu-Chapu.html
6275,Lord Jabu-Jabu,Lord_Jabu-Jabu.html
6276,Lord Kiro,Lord_Kiro.html
6277,Lord of the Mountain,Lord_of_the_Mountain.html
6278,Lorn,Lorn.html
6279,Lorule,Lorule.html
6280,Lorule Castle,Lorule_Castle.html
6281,Lorule Lake,Lorule_Lake.html
6282,Adventure Mode,Lorule_Map.html
6283,Lorule Soldier,Lorule_Soldier.html
6284,Lorule,Lorulean.html
6285,Lost Desert of Hanman,Lost_Desert_of_Hanman.html
6286,Lost Hills,Lost_Hills.html
6287,Maiamai,Lost_Maiamai.html
6288,Lost Old Man,Lost_Old_Man.html
6289,Lost Woods,Lost_Woods.html
6290,Lost Woods (Four Swords Adventures),Lost_Woods_(Four_Swords_Adventures).html
6291,Lost at Sea Station,Lost_at_Sea_Station.html
6292,Lost at Sea Station,Lost_at_Sea_Temple.html
6293,Characters in Zelda's Adventure,Lothar.html
6294,Lottery Shop,Lottery_Shop.html
6295,Lottery Shop,Lottery_Shop_Attendant.html
6296,Louise,Louise.html
6297,Balloon,Love-Filled_Balloon.html
6298,Ingredient,Love_Carp.html
6299,Love Push,Love_Push.html
6300,Loveya,Loveya.html
6301,Items in Freshly-Picked Tingle's Rosy Rupeeland,Low-Budget_Mace.html
6302,Lowder,Lowder.html
6303,Priest,Loyal_Sage.html
6304,Zelda,Loz.html
6305,Lubonga,Lubonga.html
6306,Lucky Lee,Lucky_Lee.html
6307,Lucky Lobby Ball,Lucky_Lobby_Ball.html
6308,Outfit,Lucky_Loungewear.html
6309,Luda,Luda.html
6310,Lukan,Lukan.html
6311,Goron Lullaby,Lullaby_Intro.html
6312,Lulu's Diary,Lulu's_Diary.html
6313,Lulu's Mother,Lulu's_Mother.html
6314,Lulu,Lulu.html
6315,Lumber,Lumber.html
6316,Whittleton,Lumber_Salesman.html
6317,Lumberjack,Lumberjack.html
6318,Lumberjack,Lumberjacks.html
6319,Crossbow,Luminous_Crossbows.html
6320,Material,Luminous_Stone.html
6321,Luminous Stone Deposit,Luminous_Stone_Deposit.html
6322,Lumpy Pumpkin,Lumpy_Pumpkin.html
6323,Parasol,Luna_Parasol.html
6324,Ocarina,Lunar_Ocarina.html
6325,Lupay,Lupay.html
6326,Lupay (Area),Lupay_(Area).html
6327,Lupay (Boss),Lupay_(Boss).html
6328,Lure,Lure.html
6329,Fishing,Lure_Fishing.html
6330,Lurelin Village,Lurelin_Village.html
6331,Luv,Luv.html
6332,Luv and Bertie's Potion Shop,Luv_and_Bertie's_Potion_Shop.html
6333,Lyndae,Lyndae.html
6334,Lynel,Lynel.html
6335,Bow,Lynel_Bow.html
6336,Weapons in Breath of the Wild,Lynel_Crusher.html
6337,Material,Lynel_Guts.html
6338,Material,Lynel_Hoof.html
6339,Material,Lynel_Horn.html
6340,Lynel Mask,Lynel_Mask.html
6341,Lynel Shield,Lynel_Shield.html
6342,Weapons in Breath of the Wild,Lynel_Spear.html
6343,Weapons in Breath of the Wild,Lynel_Sword.html
6344,Lynna City,Lynna.html
6345,Lynna City,Lynna_City.html
6346,Comedian,Lynna_City_Comedian.html
6347,Lynna City Shop,Lynna_City_Shop.html
6348,Lynna City,Lynna_Village.html
6349,Lynna City Shop,Lynna_Village_Shop.html
6350,Items in Freshly-Picked Tingle's Rosy Rupeeland,Lyphos_Sword.html
6351,Iconic Quotes from The Legend of Zelda,MAH_BOI.html
6352,The Legend of Zelda: Majora's Mask,MM.html
6353,The Legend of Zelda: Mystical Seed of Courage,MSOC.html
6354,Maag Halan,Maag_Halan.html
6355,Maag Halan Shrine,Maag_Halan_Shrine.html
6356,Maag No'rah,Maag_No'rah.html
6357,Maag No'rah Shrine,Maag_No'rah_Shrine.html
6358,Mabe Village,Mabe_Village.html
6359,Mabe Village Ruins,Mabe_Village_Ruins.html
6360,Maca,Maca.html
6361,Usable Enemy Weapons,Machete.html
6362,Machi,Machi.html
6363,Carpenters,Mack.html
6364,Mad Batter,Mad_Batter.html
6365,Mad Bomber,Mad_Bomber.html
6366,Mad Jelly,Mad_Jelly.html
6367,Mad Scrub,Mad_Scrub.html
6368,Mad Scrub,Mad_Scrubs.html
6369,Madam MeowMeow,Madam_MeowMeow.html
6370,Madam MeowMeow,Madam_Meowmeow-2.html
6371,Madame Aroma,Madame_Aroma.html
6372,Madame Couture's,Madame_Couture's.html
6373,Madame Couture's Apprentice,Madame_Couture's_Apprentice.html
6374,Madame Couture's Apprentice,Madame_Couture's_Assistant.html
6375,Madame Couture,Madame_Couture.html
6376,Madame Fanadi,Madame_Fanadi.html
6377,Madame Grusha,Madame_Grusha.html
6378,Characters in Zelda's Adventure,Madame_Kriggle.html
6379,Madam MeowMeow,Madame_MeowMeow.html
6380,Madame Scratchcard,Madame_Scratchcard.html
6381,Madderpillar,Madderpillar.html
6382,Magda,Magda.html
6383,Mage's Cap,Mage's_Cap.html
6384,Mage,Mage.html
6385,Mage,Mages.html
6386,Maggie's Father,Maggie's_Father.html
6387,House of Wealth,Maggie's_House.html
6388,Maggie's Letter,Maggie's_Letter.html
6389,Maggie,Maggie.html
6390,Royal Hyrule Library,Maggie_(The_Minish_Cap).html
6391,Royal Hyrule Library,Maggie_and_Paige.html
6392,Magic,Magic.html
6393,Magic Armor,Magic_Armor.html
6394,Badge,Magic_Armor_I.html
6395,Badge,Magic_Armor_II.html
6396,Badge,Magic_Armor_III.html
6397,Magic Arrow,Magic_Arrow.html
6398,Magic Bean,Magic_Bean.html
6399,Magic Bean,Magic_Beans.html
6400,Magic Bee,Magic_Bee.html
6401,Magic Bee,Magic_Bees.html
6402,Magic Book,Magic_Book.html
6403,Boomerang,Magic_Boomerang.html
6404,Bottle,Magic_Bottle.html
6405,Power Bracelet,Magic_Bracelet.html
6406,Magic Cape,Magic_Cape.html
6407,Magic Circle,Magic_Circle.html
6408,Magic Cape,Magic_Cloak.html
6409,Magic Compass,Magic_Compass.html
6410,Magic Jar,Magic_Container.html
6411,Magic Jar,Magic_Decanter.html
6412,Flute,Magic_Flute.html
6413,Magic Meter,Magic_Gauge.html
6414,Magic Hags' Potion Shop,Magic_Hags'_Potion_Shop.html
6415,Hammer,Magic_Hammer.html
6416,Magic Honey,Magic_Honey.html
6417,Magic Jar,Magic_Jar.html
6418,Magic Jar,Magic_Jars.html
6419,Magical Key,Magic_Key.html
6420,Lantern,Magic_Lantern.html
6421,Magic Medallion,Magic_Medallion.html
6422,Magic Meter,Magic_Meter.html
6423,Magic Mirror,Magic_Mirror.html
6424,Mushroom,Magic_Mushroom.html
6425,Oracle of Ages Trading Sequence,Magic_Oar.html
6426,Potion,Magic_Potion.html
6427,Magic Powder,Magic_Powder.html
6428,Magic Meter,Magic_Power.html
6429,Magic Ring,Magic_Ring.html
6430,Magic Ring,Magic_Rings.html
6431,Magic Rod,Magic_Rod.html
6432,Magic Rope,Magic_Rope.html
6433,Magic Scroll,Magic_Scroll.html
6434,Magical Shield,Magic_Shield.html
6435,Witch's Hut,Magic_Shop.html
6436,Spin Attack,Magic_Spin_Attack.html
6437,Magical Sword,Magic_Sword.html
6438,Captain (Hyrule Warriors),Magic_Thief.html
6439,Trophy,Magic_Trophy.html
6440,Fire Rod,Magic_Wand.html
6441,Recorder,Magic_Whistle.html
6442,Magic of The Adventure of Link,Magic_of_The_Adventure_of_Link.html
6443,Magical Boomerang,Magical_Boomerang.html
6444,Clock,Magical_Clock.html
6445,Magic Jar,Magical_Decanter.html
6446,Items in Freshly-Picked Tingle's Rosy Rupeeland,Magical_Hat.html
6447,Magical Key,Magical_Key.html
6448,Magic Mirror,Magical_Mirror.html
6449,Ring,Magical_Ring.html
6450,Ring,Magical_Ring_+.html
6451,Magic Rod,Magical_Rod.html
6452,Magic Rod,Magical_Rod_+.html
6453,Magical Shield,Magical_Shield.html
6454,Magical Sword,Magical_Sword.html
6455,Hylian Sword,Magical_Sword_(Hyrule_Warriors).html
6456,Hylian Sword,Magical_Sword_+.html
6457,Magical Warp Tile,Magical_Transporter.html
6458,Magical Warp Tile,Magical_Warp_Tile.html
6459,Magician's Contest,Magician's_Contest.html
6460,Magician,Magician.html
6461,Magma Bomb,Magma_Bomb.html
6462,Magma Bomb,Magma_Rock.html
6463,Items in Freshly-Picked Tingle's Rosy Rupeeland,Magma_Rupee.html
6464,Spume,Magma_Spume.html
6465,Magmanos,Magmanos.html
6466,Magnesis,Magnesis.html
6467,Magnetic Glove,Magnetic_Glove.html
6468,Magnetic Glove,Magnetic_Gloves.html
6469,Magnifying Glass,Magnifying_Glass.html
6470,Magnifying Lens,Magnifying_Lens.html
6471,Magunesu,Magnite.html
6472,Mago,Mago.html
6473,Magtail,Magtail.html
6474,Magunesu,Magunesu.html
6475,Mah Eliya Shrine,Mah_Eliya_Shrine.html
6476,Mahito Yokota,Mahito_Yokota.html
6477,Maiamai,Maiamai.html
6478,Maiamai Map,Maiamai_Map.html
6479,Maiden,Maiden.html
6480,Maiden,Maidens.html
6481,Maike,Maike.html
6482,Mailbox,Mail_Box.html
6483,Mailbox,Mailbox.html
6484,Main Page/Nav,Main_Page%2FNav.html
6485,Main Page,Main_Page.html
6486,Adventure Log,Main_Quest.html
6487,Majiyo,Majiyo.html
6488,Majora's Mask (Object),Majora's_Incarnation.html
6489,The Legend of Zelda: Majora's Mask,Majora's_Mask.html
6490,Majora's Mask (Object),Majora's_Mask_(Boss).html
6491,Majora's Mask (Disambiguation),Majora's_Mask_(Disambiguation).html
6492,The Legend of Zelda: Majora's Mask,Majora's_Mask_(Game).html
6493,Majora's Mask (Item),Majora's_Mask_(Item).html
6494,Majora's Mask (Object),Majora's_Mask_(Object).html
6495,Majora's Mask Trading Sequence,Majora's_Mask_Trading_Sequence.html
6496,Majora's Mask Translations/All,Majora's_Mask_Translations%2FAll.html
6497,Majora's Mask Translations/Characters,Majora's_Mask_Translations%2FCharacters.html
6498,Majora's Mask Translations/Enemies,Majora's_Mask_Translations%2FEnemies.html
6499,Majora's Mask Translations/Items,Majora's_Mask_Translations%2FItems.html
6500,Majora's Mask Translations/Locations,Majora's_Mask_Translations%2FLocations.html
6501,Majora's Mask Translations/Miscellaneous,Majora's_Mask_Translations%2FMiscellaneous.html
6502,Majora's Mask Translations,Majora's_Mask_Translations.html
6503,Ocarina,Majora's_Ocarina.html
6504,Ocarina,Majora's_Ocarina_+.html
6505,Majora's Mask (Object),Majora's_Wrath.html
6506,Majora's Mask (Object),Majora.html
6507,Majora's Mask (Object),Majoras_wrath.html
6508,Maka Rah,Maka_Rah.html
6509,Maka Rah Shrine,Maka_Rah_Shrine.html
6510,Makar's Violin,Makar's_Violin.html
6511,Makar,Makar.html
6512,Items in Freshly-Picked Tingle's Rosy Rupeeland,Make-Up_Mirror.html
6513,Mako,Mako.html
6514,Maku Tree,Maku.html
6515,Maku Road,Maku_Path.html
6516,Maku Road,Maku_Road.html
6517,Huge Maku Seed,Maku_Seed.html
6518,Maku Tree,Maku_Tree's_Meadow.html
6519,Maku Tree,Maku_Tree.html
6520,Makure,Makure.html
6521,Malanya,Malanya.html
6522,Malena,Malena.html
6523,Malgyorg,Malgyorg.html
6524,Malice,Malice.html
6525,Malladus,Malladus.html
6526,Mallara,Mallara.html
6527,Malmord,Malmord.html
6528,Malo,Malo.html
6529,Malo Mart,Malo_Mart.html
6530,Malo Mart Castle Branch,Malo_Mart_Castle_Branch.html
6531,Miiverse,Malo_Mart_Stamp.html
6532,Malon,Malon.html
6533,Mama's Cafe,Mama.html
6534,Cucco,Mama_Cucco.html
6535,Mama Turtle,Mama_Turtle.html
6536,Mamamu Yan,Mamamu_Yan.html
6537,Mamba,Mamba.html
6538,Mamu,Mamu.html
6539,Man from Curiosity Shop,Man_from_Curiosity_Shop.html
6540,Man from Curiosity Shop,Man_from_Trading_Post.html
6541,Man in Blind's Hideout,Man_in_Blind's_Hideout.html
6542,Man of Smiles,Man_of_Smiles.html
6543,Hyrule Castle Town,Man_with_a_Hyrule_Loach_Picture_in_His_House.html
6544,Manbo's Mambo,Manbo's_Mambo.html
6545,Manbo's Pond,Manbo's_Pond.html
6546,Manbo,Manbo.html
6547,Ganon,Mandrag_Ganon.html
6548,Manga,Manga.html
6549,Material,Manhandla's_Sapling.html
6550,Material,Manhandla's_Toxic_Dust.html
6551,Manhandla,Manhandla.html
6552,Manhandla Stalk,Manhandla_Stalk.html
6553,Manny,Manny.html
6554,Map-Seller,Map-Seller.html
6555,Map,Map.html
6556,Witch,Mapes.html
6557,Magic Ring,Maple's_Ring.html
6558,Maple,Maple.html
6559,Map,Maps.html
6560,Running Man,Marathon_Man.html
6561,Maraudo Wolf,Maraudo_Wolf.html
6562,Ingredient,Marbled_Meat.html
6563,March of the Demon King,March_of_the_Demon_King.html
6564,Marcy,Marcy.html
6565,Mago,Margo.html
6566,Margoma,Margoma.html
6567,Margomill,Margomill.html
6568,Marin,Marin.html
6569,Items in Freshly-Picked Tingle's Rosy Rupeeland,Marine_Gem.html
6570,Marine Research Laboratory,Marine_Research_Laboratory.html
6571,The Legend of Zelda × Mario Kart 8,Mario_Kart_8.html
6572,Mario and Zelda Big Band Live CD,Mario_and_Zelda_Big_Band_Live_CD.html
6573,Marks of the Goddesses,Mark_of_Din.html
6574,Marks of the Goddesses,Mark_of_Nayru.html
6575,Hyrule Castle Town,Market.html
6576,Marks of the Goddesses,Marks_of_the_Goddesses.html
6577,Hyrule Castle Town,Marshall.html
6578,Marta,Marta.html
6579,Martha's Bay,Martha's_Bay.html
6580,Martha,Martha.html
6581,Figurines in The Minish Cap,Martin.html
6582,Masaru,Masaru.html
6583,Player,Mascot.html
6584,Mask-Mimic,Mask-Mimic.html
6585,Mask-Mimic,Mask-Mimics.html
6586,Mask,Mask.html
6587,Happy Mask Salesman,Mask_Salesman.html
6588,Happy Mask Shop,Mask_Shop.html
6589,Mask Trading Sequence,Mask_Trading_Sequence.html
6590,The Legend of Zelda: Majora's Mask Original Soundtrack,Mask_of_Mujora.html
6591,Mask of Scents,Mask_of_Scents.html
6592,Mask of Truth,Mask_of_Truth.html
6593,Beedle's Shop Ship,Masked_Beedle_Shop.html
6594,Masked Elder,Masked_Elder.html
6595,Masked Follower,Masked_Follower.html
6596,Masked Follower,Masked_Followers.html
6597,Masked Granny,Masked_Granny.html
6598,Mask,Masks.html
6599,Category:Masks in Majora's Mask,Masks_in_Majora's_Mask.html
6600,Category:Masks in Majora's Mask,Masks_of_Majora's_Mask.html
6601,Massive Eye,Massive_Eye.html
6602,Master's Plaque,Master's_Plaque.html
6603,Master Craftsman,Master_Craftsman.html
6604,Master Cycle Zero,Master_Cycle.html
6605,Master Cycle Zero,Master_Cycle_Zero.html
6606,Master Diver,Master_Diver.html
6607,Master Drona,Master_Drona.html
6608,Master Kohga,Master_Kohga.html
6609,Master Mode,Master_Mode.html
6610,Master Ore,Master_Ore.html
6611,The Legend of Zelda: Ocarina of Time Master Quest,Master_Quest.html
6612,Adventure Mode,Master_Quest_Map.html
6613,Items in Freshly-Picked Tingle's Rosy Rupeeland,Master_Rupee.html
6614,Master Stalfos,Master_Stalfos.html
6615,Master Sword,Master_Sword.html
6616,Master Sword,Master_Sword_Infused_with_Light.html
6617,Master Sword Lv2,Master_Sword_Lv2.html
6618,Master Sword Lv3,Master_Sword_Lv3.html
6619,Adventure Mode,Master_Wind_Waker_Map.html
6620,Figurines in The Minish Cap,Match.html
6621,Match Master,Match_Master.html
6622,Material,Material.html
6623,Material,Materials.html
6624,Mau,Mau.html
6625,Maw of Death Mountain,Maw_of_Death_Mountain.html
6626,Cobble Knights,Max.html
6627,Maxus,Maxus.html
6628,Mayor's Official Residence,Mayor's_Official_Residence.html
6629,Mayor,Mayor.html
6630,Mayor Cravendish,Mayor_Cravendish.html
6631,Mayor Dotour,Mayor_Dotour.html
6632,Mayor Hagen's Lakeside Cabin,Mayor_Hagen's_Lakeside_Cabin.html
6633,Mayor Hagen,Mayor_Hagen.html
6634,Mayor Plen,Mayor_Plen.html
6635,Mayor Ruul,Mayor_Ruul.html
6636,Maypin,Maypin.html
6637,Mayro,Mayro.html
6638,Monk Maz Koshia,Maz_Koshia.html
6639,Mazaal,Mazaal.html
6640,Maze Island,Maze_Island.html
6641,Maze Island Palace,Maze_Island_Palace.html
6642,Mazli,Mazli.html
6643,Mazo,Mazo.html
6644,Mazura,Mazura.html
6645,McNey,McNey.html
6646,Meadela's Mantle,Meadela's_Mantle.html
6647,Meadow of Skotness,Meadow_of_Skotness.html
6648,Ship Parts,Meager_Cannon.html
6649,Meat & Mushroom Skewer,Meat_&_Mushroom_Skewer.html
6650,Food,Meat_Skewer.html
6651,Food,Meat_and_Seafood_Fry.html
6652,Medal,Medal.html
6653,Medal of Courage,Medal_of_Courage.html
6654,Medal of Honor,Medal_of_Honor.html
6655,Medallion,Medallion.html
6656,Medallions,Medallions.html
6657,Medal of Honor,Medals_of_Honor.html
6658,Medusa Head,Medelock.html
6659,MediaWiki:Collapsible-collapse,MediaWiki_Collapsible-collapse.html
6660,MediaWiki:Collapsible-expand,MediaWiki_Collapsible-expand.html
6661,MediaWiki:Editnotice-10,MediaWiki_Editnotice-10.html
6662,MediaWiki:Edittools,MediaWiki_Edittools.html
6663,MediaWiki:Histlegend,MediaWiki_Histlegend.html
6664,MediaWiki:Recentchangestext,MediaWiki_Recentchangestext.html
6665,MediaWiki:Scribunto-doc-page-does-not-exist,MediaWiki_Scribunto-doc-page-does-not-exist.html
6666,MediaWiki:Sidebar,MediaWiki_Sidebar.html
6667,MediaWiki:Sitenotice,MediaWiki_Sitenotice.html
6668,MediaWiki:Uploadtext,MediaWiki_Uploadtext.html
6669,MediaWiki talk:Edittools,MediaWiki_talk_Edittools.html
6670,MediaWiki talk:Sidebar,MediaWiki_talk_Sidebar.html
6671,MediaWiki talk:Uploadtext,MediaWiki_talk_Uploadtext.html
6672,Medical Clinic,Medical_Clinic.html
6673,Medicinal Molduga,Medicinal_Molduga.html
6674,Potion,Medicine.html
6675,Scent,Medicine_Scent.html
6676,Medicine Shop,Medicine_Shop.html
6677,Medicine Shop Owner,Medicine_Shop_Owner.html
6678,Red Potion,Medicine_of_Life.html
6679,Blue Potion,Medicine_of_Life_and_Magic.html
6680,Green Potion,Medicine_of_Magic.html
6681,Medieval elements in The Legend of Zelda Universe,Medieval_elements_in_The_Legend_of_Zelda_Universe.html
6682,Medigoron's Blade Store,Medigoron's_Blade_Store.html
6683,Medigoron,Medigoron.html
6684,Medilia,Medilia.html
6685,Medingo Pool,Medingo_Pool.html
6686,Bomb Bag,Medium-sized_Bomb_Bag.html
6687,Bomb Bag,Medium_Bomb_Bag.html
6688,Quiver,Medium_Quiver.html
6689,Seed Satchel,Medium_Seed_Satchel.html
6690,Rito Harp,Medli's_Harp.html
6691,Medli,Medli.html
6692,Medusa,Medusa.html
6693,Medusa Head,Medusa_Head.html
6694,Eenie and Meenie,Meenie.html
6695,Meg,Meg.html
6696,Recipes,Mega-Tingly.html
6697,Mega Ice,Mega_Ice.html
6698,Mega Thwomp,Mega_Thwomp.html
6699,Oracle of Seasons Trading Sequence,Megaphone.html
6700,Old Man (Oracle of Seasons),Megaphone_Old_Man.html
